X,Y,Z,MD,Incl,Az GN,Az TN,DX,DY,DX TN,DY TN,TVD,TWT,DLS
m,m,m,m,deg,deg,deg,m,m,m,m,m,ms,deg/30m
744474.7063,9287364.448,-10.08044434,1380,3.40000008,58.64000172,58.39188974,38.11633682,48.52790832,,,1377.370483,,0.170778555
744474.9603,9287364.603,-15.0715332,1385,3.420000155,58.64000172,58.39188974,38.37029266,48.68268204,,,1382.361572,,0.120000447
744475.2157,9287364.757,-20.06262207,1390,3.420000155,59.13999889,58.89188691,38.62566375,48.83679199,,,1387.352661,,0.178962893
744475.4749,9287364.908,-25.05358887,1395,3.460000091,60.40999744,60.16188545,38.88488769,48.98779297,,,1392.343628,,0.516370345
744475.6708,9287365.016,-29.34777832,1399.300049,2.509999965,61.95000019,61.7018882,39.0808258,49.09614563,,,1396.637817,,6.650808919
744475.853,9287365.107,-34.34362793,1404.300049,2.160000154,65.27999745,65.03188546,39.26304245,49.18703461,,,1401.633667,,2.251384271
744476.0062,9287365.177,-39.34082031,1409.300049,1.70000004,65.71999823,65.47188625,39.41624069,49.25693512,,,1406.630859,,2.761412091
744476.1187,9287365.23,-44.3392334,1414.300049,1.150000018,63.38000274,63.13189076,39.52870178,49.30991363,,,1411.629273,,3.317732973
744476.1765,9287365.262,-49.33874512,1419.300049,0.369999992,53.24999892,53.00188694,39.58649444,49.34205627,,,1416.628784,,4.730746147
744476.1677,9287365.273,-54.33862305,1424.300049,0.499999996,274.3399848,274.0918729,39.57767486,49.35336685,,,1421.628662,,4.895644997
744476.0823,9287365.271,-59.33789063,1429.300049,1.459999999,266.7000085,266.4518965,39.49232864,49.35135269,,,1426.62793,,5.800356868
744475.9182,9287365.256,-64.33508301,1434.300049,2.319999897,263.2999949,263.0518829,39.32822418,49.33588028,,,1431.625122,,5.201414951
744475.6774,9287365.228,-69.32910156,1439.300049,3.239999911,263.3299931,263.0818811,39.08736801,49.30765915,,,1436.619141,,5.520006799
744475.3612,9287365.187,-74.31884766,1444.300049,4.070000017,262.2399769,261.9918649,38.77120971,49.26728821,,,1441.608887,,4.997197896
744474.9852,9287365.138,-79.30444336,1449.300049,4.62999997,262.8699935,262.6218816,38.39515304,49.21828079,,,1446.594482,,3.372160087
744474.5668,9287365.091,-84.28662109,1454.300049,5.03000018,264.2199941,263.9718821,37.97682953,49.17115784,,,1451.57666,,2.494861971
744474.1172,9287365.051,-89.26623535,1459.300049,5.330000017,265.5399964,265.2918845,37.52722168,49.13102341,,,1456.556274,,1.936712297
744473.7206,9287365.021,-93.44726563,1463.5,5.54000016,265.7900087,265.5418967,37.1305542,49.10097122,,,1460.737305,,1.509521549
744472.7364,9287364.931,-103.3580322,1473.459961,5.849999821,263.8599885,263.6118765,36.14640808,49.01138687,,,1470.648071,,1.097439312
744470.7094,9287364.807,-122.4904785,1492.699951,6.280000357,268.9200112,268.6718992,34.11937714,48.88667679,,,1489.780518,,1.069177773
744467.4578,9287364.868,-151.458374,1521.849976,6.540000045,273.1700008,272.9218888,30.86780738,48.94842529,,,1518.748413,,0.556636916
744464.188,9287365.028,-179.5380859,1550.119995,6.760000439,272.4200187,272.1719067,27.5979805,49.10770798,,,1546.828125,,0.250992431
744460.7572,9287365.193,-208.6461182,1579.430054,6.699999788,273.1099771,272.8618651,24.16716957,49.27331161,,,1575.936157,,0.103056152
744457.1491,9287365.531,-236.9141846,1607.930054,7.920000494,277.2500006,277.0018886,20.55908585,49.61131668,,,1604.204224,,1.3979984
744452.9964,9287366.3,-264.9266357,1636.26001,9.249999688,283.2600207,283.0119087,16.40641212,50.37994003,,,1632.216675,,1.697055297
744448.3167,9287367.438,-293.310791,1665.050049,10.00999996,284.0400009,283.791889,11.7267437,51.51771545,,,1660.60083,,0.803509406
744443.2928,9287368.646,-321.5212402,1693.729981,10.74999973,283.0400066,282.7918946,6.702784062,52.72593689,,,1688.811279,,0.796645317
744437.6443,9287369.933,-350.619751,1723.400024,11.77000054,282.6500028,282.4018908,1.054257153,54.01301193,,,1717.90979,,1.034208653
744431.8435,9287371.208,-378.7188721,1752.119995,12.10000028,282.1500056,281.9018937,-4.746550086,55.28804016,,,1746.008911,,0.361229801
744425.9953,9287372.702,-407.2470703,1781.280029,11.81000069,286.5599856,286.3118736,-10.59474278,56.78183746,,,1774.537109,,0.985756426
744420.3495,9287374.459,-435.3927002,1810.040039,11.92000004,288.000008,287.751896,-16.2405529,58.53850555,,,1802.682739,,0.329458738
744414.461,9287376.324,-464.2182617,1839.52002,12.27000027,287.1700034,286.9218914,-22.12896729,60.40405655,,,1831.508301,,0.397712759
744408.6155,9287378.125,-492.0848389,1868.050049,12.48999981,287.0799815,286.8318696,-27.9744606,62.20511246,,,1859.374878,,0.232223145
744402.5492,9287379.979,-520.4747314,1897.140015,12.69999996,286.9099918,286.6618798,-34.04075622,64.05910492,,,1887.764771,,0.219917354
744396.4962,9287381.8,-548.6955566,1926.060059,12.55000046,286.5700123,286.3219003,-40.09384537,65.87983703,,,1915.985596,,0.173647183
744390.385,9287383.644,-576.973999,1955.050049,12.89000045,286.9999864,286.7518744,-46.20495987,67.72347259,,,1944.264038,,0.365229094
744384.2437,9287385.581,-604.8907471,1983.699951,13.09000034,288.0100074,287.7618954,-52.34632111,69.66087341,,,1972.180786,,0.316813268
744378.0382,9287387.618,-632.8686523,2012.430054,13.18999943,288.3299881,288.0818761,-58.55184555,71.69761657,,,2000.158691,,0.129122827
744371.8027,9287389.671,-660.6945801,2041.02002,13.35999943,288.1300002,287.8818882,-64.78731537,73.75127411,,,2027.984619,,0.184777822
744365.5205,9287391.662,-689.1616211,2070.23999,12.71000021,287.0100131,286.7619011,-71.06951904,75.74214172,,,2056.45166,,0.715945404
744359.4946,9287393.604,-717.041748,2098.830078,12.8800002,288.7000204,288.4519085,-77.09539031,77.68386078,,,2084.331787,,0.431325626
744353.4815,9287395.654,-744.8144531,2127.320068,12.89000045,288.9600048,288.7118928,-83.10848235,79.73440551,,,2112.104492,,0.061949434
744347.4274,9287397.719,-772.4436035,2155.679932,13.18000004,288.7000204,288.4519085,-89.1626358,81.79877471,,,2139.733643,,0.312978825
744341.143,9287399.865,-800.5910645,2184.600098,13.36999968,289.0100018,288.7618898,-95.44700622,83.94502258,,,2167.881104,,0.210470106
744334.8233,9287402.119,-828.8554688,2213.649902,13.33999978,290.2500089,290.001897,-101.7667313,86.19902038,,,2196.145508,,0.297402647
744328.6866,9287404.408,-856.3051758,2241.870117,13.50000038,290.6499848,290.4018728,-107.9034271,88.48748016,,,2223.595215,,0.19664498
744325.3751,9287405.613,-870.8337402,2256.820068,13.77000032,289.3599806,289.1118687,-111.2149506,89.69269561,,,2238.123779,,0.816022927
744322.2273,9287406.714,-884.4824219,2270.870117,13.68999916,289.2000176,288.9519056,-114.3626556,90.79378509,,,2251.772461,,0.189080591
744315.818,9287408.921,-912.545166,2299.73999,13.47000048,288.7999871,288.5518751,-120.7719574,93.000885,,,2279.835205,,0.248573832
744309.4245,9287411.079,-940.0700684,2328.080078,14.07999955,288.5100046,288.2618926,-127.1655426,95.15901183,,,2307.360107,,0.649849024
744302.6984,9287413.28,-968.1416016,2357.030029,14.2200005,287.7300243,287.4819123,-133.8916168,97.35978698,,,2335.431641,,0.24512976
744296.0099,9287415.381,-995.8483887,2385.610107,14.18000035,287.1500046,286.9018927,-140.5801391,99.46102142,,,2363.138428,,0.155141094
744288.7132,9287417.638,-1026.469971,2417.169922,13.83000011,287.2200004,286.9718884,-147.8768463,101.7175751,,,2393.76001,,0.333091175
744282.7426,9287419.468,-1051.760498,2443.219971,13.90999956,286.8599948,286.6118828,-153.8473968,103.5474548,,,2419.050537,,0.135518908
744276.0649,9287421.496,-1079.866943,2472.179932,13.9799996,286.93999,286.691878,-160.5250549,105.5762939,,,2447.156982,,0.07521362
744269.5258,9287423.432,-1107.580078,2500.719971,13.67000037,286.0299902,285.7818782,-167.0641937,107.5120316,,,2474.870117,,0.39802236
744262.8104,9287425.445,-1136.059814,2530.050049,13.98999985,287.3299938,287.0818818,-173.7796173,109.5251389,,,2503.349854,,0.45622823
744256.4369,9287427.419,-1162.800049,2557.610107,14.03,287.0799815,286.8318696,-180.1531067,111.4986496,,,2530.090088,,0.078971976
744249.8623,9287429.581,-1190.941162,2586.590088,13.60999972,289.3700074,289.1218954,-186.7277222,113.6612854,,,2558.231201,,0.713858645
744243.5918,9287431.93,-1218.859131,2615.300049,13.36999968,291.7200022,291.4718903,-192.99823,116.0100632,,,2586.14917,,0.6252653
744237.4741,9287434.521,-1246.66626,2643.889893,13.51000063,294.1700184,293.9219064,-199.1158905,118.6007156,,,2613.956299,,0.615281406
744231.5252,9287437.312,-1274.942383,2672.919922,12.65999981,296.1700071,295.9218951,-205.0647736,121.3921967,,,2642.232422,,0.995132906
744226.0985,9287440.178,-1303.315918,2701.949951,11.76000029,299.630017,299.381905,-210.4915314,124.2579117,,,2670.605957,,1.198323743
744221.2247,9287443.035,-1331.464355,2730.659912,10.93999937,301.1900049,300.9418929,-215.3652954,127.1152954,,,2698.754395,,0.914856264
744216.6603,9287445.916,-1359.927002,2759.629883,10.53999959,303.3699827,303.1218707,-219.9297485,129.9963532,,,2727.217041,,0.59031961
744213.2033,9287448.289,-1383.638916,2783.709961,9.520000481,305.67998,305.431868,-223.386673,132.3692932,,,2750.928955,,1.365788697
744210.7553,9287450.117,-1402.685303,2803,8.70999981,307.9200088,307.6718969,-225.8346863,134.1973572,,,2769.975342,,1.375072782
